#{"t_start": 1747184514.6882677, "env_id": "None"}
r,l,t
0.22396183,39,7.338647
3.584619,39,7.33866
0.655396,39,7.338665
-13.002484,21,7.338671
3.1338706,39,7.338679
3.1999335,39,7.338685
-0.72285414,39,7.33869
-12.943379,26,7.338699
6.454064,39,7.338706
2.4324207,39,7.338714
-4.549433,39,7.338724
4.398895,39,7.338734
-4.5633354,39,7.338738
-3.261569,39,7.338745
-4.2983103,39,7.338751
1.1744876,39,7.338759
-1.6926951,39,7.338765
2.7768698,40,7.522533
-11.414021,23,7.52259
1.5210199,40,7.522602
6.0400567,40,7.522611
0.96891356,40,7.522619
4.024243,40,7.522624
0.48083258,40,7.52263
-0.100366116,40,7.522638
-0.25463533,40,7.522646
-2.1132731,40,7.522653
0.6560526,40,7.522659
4.360967,40,7.522666
3.7375965,40,7.522685
3.4527955,40,7.522694
1.6633186,40,7.522704
-0.83192754,40,7.522711
3.9554334,40,7.52272
-12.988121,26,7.522725
2.1509547,40,7.522736
-1.6765893,40,7.522745
1.8021855,40,7.522757
13.320374,40,7.522764
-0.11156225,40,7.522773
4.1892357,40,7.522779
2.984837,40,7.522787
0.93699265,40,7.522791
0.5727668,40,7.522797
1.1112423,40,7.522809
7.749937,40,7.522825
5.1728587,40,7.522844
-8.504416,40,7.522852
0.7236929,40,7.522858
6.978461,40,7.522876
1.8583951,40,7.522883
0.9171457,40,7.522888
0.35970545,40,7.522896
0.63333035,40,7.522909
3.575295,40,7.522918
-2.762711,40,7.522932
-2.0861435,40,7.522938
-3.1581433,40,7.522943
-0.47608852,40,7.522949
-2.1102986,40,7.522954
-0.79614854,40,7.522964
3.7769504,40,7.522972
4.528553,40,7.522986
-5.3222475,40,7.522997
-3.4594293,40,7.523005
3.2855434,40,7.52301
-0.062570095,40,7.523016
-6.15629,40,7.523026
4.17749,40,7.523051
2.688439,40,7.523056
4.4863405,41,7.710977
4.0860496,41,7.71103
-1.5017719,41,7.711042
3.475389,41,7.711049
7.607181,41,7.711057
-1.369694,41,7.711062
0.09809399,41,7.711071
-2.3243275,41,7.711078
-1.9563062,41,7.711088
0.47371197,41,7.711094
0.23529005,41,7.7111
2.7194486,41,7.711116
-3.3082438,41,7.711123
5.025174,41,7.71113
2.409006,41,7.711136
-0.5952997,41,7.711142
4.80353,41,7.711148
-0.69873524,41,7.711171
6.0940666,41,7.711184
-1.6915946,41,7.711189
4.3982635,41,7.711195
2.1532702,41,7.711202
-10.57703,27,7.711209
-4.6992445,41,7.71122
-1.311605,41,7.711226
-5.1456013,41,7.711235
-1.0897202,41,7.711243
8.13136,41,7.711248
-0.93310976,41,7.711259
5.6489444,41,7.711272
7.604947,41,7.711285
2.2834044,41,7.71129
-6.61576,41,7.711305
9.324541,41,7.711314
4.90616,41,7.71132
0.058624268,41,7.711328
0.5917487,41,7.711345
4.5257273,41,7.711353
0.97621727,41,7.711361
-10.823705,31,7.711378
-1.1623678,41,7.711387
-0.085268974,41,7.711395
4.9016185,41,7.711401
5.758138,41,7.711407
-12.858341,24,7.711412
-1.4837523,41,7.71142
-4.4291553,41,7.711425
11.914096,41,7.711431
1.4165158,41,7.71144
2.6503763,41,7.711449
3.639977,41,7.711458
7.058749,41,7.711466
-3.7944,41,7.711472
3.692933,41,7.711477
0.942718,41,7.711484
-1.7959611,41,7.711492
-1.930397,41,7.7115
0.5673976,41,7.711507
-3.673026,42,7.895319
0.8055711,42,7.895371
3.762649,42,7.895389
2.9627051,42,7.895397
1.5702395,42,7.895405
5.4233065,42,7.895411
-2.0282388,42,7.895419
4.9883857,42,7.895431
1.864418,42,7.895437
0.09881067,42,7.895442
3.2679243,42,7.895449
1.2043519,42,7.895455
0.91793346,42,7.895464
4.805594,42,7.895477
-5.6440125,42,7.89549
2.437035,42,7.895497
-0.28353882,42,7.895504
2.3733087,42,7.895515
0.6760292,42,7.895524
-3.6662326,42,7.89553
5.508694,42,7.895538
4.5529737,42,7.895545
4.908486,42,7.895556
-10.67181,27,7.895562
3.660503,42,7.895567
1.1248446,42,7.895593
4.0666203,42,7.89561
7.125457,42,7.895625
4.227027,42,7.895635
2.7828932,42,7.895643
-0.36806726,42,7.895656
-3.1533115,42,7.895667
2.5009923,42,7.895674
-1.6790957,42,7.895682
-5.830761,42,7.895692
1.6174369,42,7.8957
5.7276397,42,7.895706
6.1856833,42,7.895713
-1.8819599,42,7.895719
5.3157177,42,7.895731
0.6223984,42,7.89574
0.034918785,42,7.895746
-1.902174,42,7.895753
-3.5072033,42,7.895761
-0.9874935,42,7.895773
0.872581,42,7.895781
-1.255652,42,7.895787
0.53474236,42,7.895796
-0.8305793,43,8.075563
1.810277,43,8.075618
-0.3099184,43,8.075641
5.3624506,43,8.07566
-1.423748,43,8.075668
1.22788,43,8.075675
1.1296167,43,8.075684
-11.093317,29,8.0757
7.366127,43,8.075716
-1.0587313,43,8.075725
5.533665,43,8.075731
0.5628996,43,8.075736
2.4785743,43,8.075741
1.0110974,43,8.075747
-1.3131742,43,8.075757
6.083539,43,8.075765
0.60915565,43,8.075772
7.1402516,43,8.075778
3.5445313,43,8.0758
2.5475163,43,8.075806
-0.49584484,43,8.075812
2.8112988,43,8.075819
-3.3487248,43,8.075839
4.0821385,43,8.075847
3.0587502,43,8.075853
-0.052051067,43,8.075865
1.2046318,43,8.075878
2.2219162,43,8.075884
2.3523793,43,8.075889
3.3805618,43,8.075912
-1.1363688,43,8.075917
-8.683825,27,8.075926
-0.44089365,43,8.07594
3.1028275,43,8.075946
2.9740677,43,8.075959
-0.97171116,43,8.075967
2.1117682,43,8.075979
3.3122773,43,8.075985
-1.0556836,43,8.076001
6.629037,44,8.261943
14.555886,44,8.262
-1.5274019,44,8.262024
-4.3663116,31,8.262036
4.0409207,44,8.262042
4.0123034,44,8.262048
11.380858,44,8.262065
11.231632,44,8.262075
1.6935687,44,8.262088
-4.277683,44,8.262102
8.22843,44,8.262108
5.763204,44,8.262114
7.4157763,44,8.262128
12.220635,44,8.262135
0.47604036,44,8.262141
0.1469245,44,8.262151
1.2576647,44,8.262166
3.5834427,44,8.262172
-0.81327105,44,8.262181
9.351202,44,8.262199
4.2265363,44,8.262208
-0.38855553,44,8.262216
4.576472,44,8.262223
-4.8688164,44,8.262234
3.602676,44,8.262242
5.5164013,44,8.262248
10.117501,44,8.262255
1.6409187,44,8.26226
7.8979235,44,8.262266
1.430644,44,8.262274
-2.0404053,44,8.26229
-7.4567785,31,8.262297
5.951686,44,8.262303
4.9334946,44,8.262327
1.0840664,44,8.262338
4.798993,44,8.262344
4.11098,44,8.262352
6.873921,44,8.262373
4.770647,44,8.26238
8.92705,45,8.446122
1.2262335,45,8.446183
3.2378616,45,8.446198
6.145307,45,8.44621
-0.53936434,45,8.446216
-0.6216552,45,8.44624
7.311857,45,8.44627
2.7891126,45,8.446276
6.4522543,45,8.446295
5.6257267,45,8.446311
6.9694395,45,8.446318
1.3795767,45,8.446324
1.254415,45,8.446334
2.357224,45,8.446342
-1.0122099,45,8.446354
-0.2003746,45,8.446362
2.194859,45,8.446373
7.6612153,45,8.446383
1.8644042,45,8.446394
2.7186327,45,8.446401
-0.510561,45,8.446409
4.904665,45,8.446418
3.7389097,45,8.446427
-3.1440456,45,8.446434
0.8472967,45,8.44644
11.521748,45,8.446447
7.6429796,45,8.446476
4.084941,45,8.44649
-8.067532,31,8.446501
5.527057,45,8.446507
-0.0501523,45,8.446513
2.043487,45,8.446524
0.9899411,45,8.446531
5.719655,45,8.446536
6.1448913,46,8.634022
-9.013037,30,8.634071
10.798609,46,8.634093
6.653753,46,8.634103
-2.8305292,46,8.634109
2.458126,46,8.634123
3.2979484,46,8.63413
1.6087499,46,8.634135
5.188544,46,8.634147
-4.651019,46,8.634153
6.8251786,46,8.634166
5.3757515,46,8.634171
3.723487,46,8.634177
3.397375,46,8.634182
0.86586666,46,8.63419
-8.888638,31,8.634197
-0.28956556,46,8.634207
1.7969966,46,8.634219
6.1871047,46,8.634228
6.700355,46,8.634241
2.7510567,46,8.634251
-3.3609948,46,8.634269
2.9424334,46,8.634277
3.1903853,46,8.634282
6.527007,46,8.634289
-0.260983,46,8.634295
3.075449,46,8.634303
0.6980467,46,8.634321
0.5781231,46,8.634327
4.0991554,46,8.634337
4.313255,46,8.634354
3.2751493,46,8.634361
1.4334736,46,8.634366
5.7630177,46,8.634373
5.763904,46,8.634383
-4.773534,33,8.63439
8.261356,46,8.634402
8.911549,46,8.634409
-1.9043596,46,8.634419
-0.76331425,46,8.634437
-1.2198865,46,8.634443
3.1369133,46,8.634449
-10.446608,29,8.815282
5.1293826,47,8.815339
0.43405437,47,8.815357
5.0612135,47,8.815371
2.0678763,47,8.815377
15.413619,47,8.815384
-1.4229324,47,8.81539
3.8208985,47,8.815396
4.374045,47,8.815409
-2.9602098,47,8.815422
3.3688107,47,8.815429
-5.713729,31,8.815441
4.943233,47,8.815447
8.892084,47,8.815456
4.7803493,47,8.815464
-1.2581539,47,8.815472
7.9332843,47,8.815479
5.2743096,47,8.815485
8.830095,47,8.815495
-9.599371,29,8.815501
0.76054144,47,8.815506
3.304068,47,8.815519
-10.373798,31,8.815532
9.607407,47,8.815538
7.812333,47,8.815544
0.105992794,47,8.815556
-5.05811,32,8.815571
-1.651063,47,8.815575
-12.103354,33,8.815594
5.2646537,47,8.815599
1.6466522,47,8.81561
3.8117142,47,8.815624
2.726028,47,8.815633
3.8075829,47,8.815639
4.4637666,47,8.815644
-12.624308,34,8.815648
7.503037,47,8.815658
10.565046,47,8.815664
3.6186366,47,8.815678
-0.08863211,47,8.815688
9.732479,47,8.815696
9.808531,47,8.815706
6.435522,48,8.997175
10.703848,48,8.997232
7.6030035,48,8.997247
7.5661144,48,8.997268
10.465128,48,8.997277
0.80673265,48,8.997288
5.282949,48,8.997303
3.9908276,48,8.997309
3.0673466,48,8.997314
10.017693,48,8.997321
-5.7222905,35,8.997332
3.2896304,48,8.997351
12.887915,48,8.997359
10.071924,48,8.997383
11.289923,48,8.997394
-3.5195198,48,8.997402
3.5426521,48,8.997409
12.345126,48,8.997422
-6.5261636,34,8.997433
6.353325,48,8.997441
3.2124934,48,8.997446
0.1389966,48,8.997452
5.915702,48,8.997464
6.563726,48,8.997469
4.3998327,48,8.997478
5.3806243,48,8.997485
-1.1017709,48,8.997493
4.9136014,48,8.997501
1.7081327,48,8.997509
11.237645,48,8.997517
-8.78334,31,8.997526
8.487108,48,8.99755
2.9049668,48,8.997557
3.1509,48,8.997562
4.4387927,48,8.997579
2.9403434,48,8.997588
1.8028407,48,8.997596
6.5636253,48,8.99761
13.306829,49,9.176902
10.913117,49,9.176969
3.9992542,49,9.176981
7.063505,49,9.176996
-0.7064581,49,9.177002
0.5346322,49,9.177015
-0.44179392,49,9.177028
6.57882,49,9.177037
-0.07609272,49,9.177043
1.2847528,49,9.177049
6.608295,49,9.177056
-0.8171251,49,9.177067
9.963803,49,9.177076
5.4363604,49,9.177085
2.9303622,49,9.177091
-9.912329,34,9.177101
-1.5827482,49,9.177107
7.2477937,49,9.177129
2.8052874,49,9.177134
15.51833,49,9.177152
11.529251,49,9.177159
0.32334042,49,9.177177
0.37111378,49,9.177184
-11.651999,32,9.177199
7.0897417,49,9.177204
10.119483,49,9.177213
4.892943,49,9.177222
8.967388,49,9.177231
4.829493,49,9.177237
6.874654,49,9.177251
3.4784017,49,9.177265
1.4452333,49,9.177271
8.383,49,9.177282
4.04051,49,9.177295
3.1629677,49,9.177301
6.435505,49,9.177309
1.9774175,49,9.17732
13.367599,49,9.177333
11.575645,50,9.360249
5.340609,50,9.360316
6.439441,50,9.360356
5.902757,50,9.360365
5.2408895,50,9.360378
10.06922,50,9.360384
9.356705,50,9.360394
7.2533436,50,9.360403
10.101044,50,9.360411
-7.548292,32,9.360416
6.4543967,50,9.360435
5.5974436,50,9.360451
10.823259,50,9.360461
1.7816653,50,9.360467
2.90939,50,9.360472
2.1373796,50,9.36049
9.313285,50,9.360498
0.84377956,50,9.360504
9.041598,50,9.36051
11.895379,50,9.360515
6.654098,50,9.360528
7.7861733,50,9.360538
8.810785,50,9.360547
-11.060736,34,9.360553
8.379467,50,9.360577
4.823704,50,9.360584
6.328391,50,9.360594
10.039679,50,9.3606
6.455152,50,9.36061
5.231292,50,9.360638
-12.072554,35,9.360648
0.80038023,51,9.542334
2.731041,51,9.542397
8.616564,51,9.542414
5.1528544,51,9.542421
6.8169413,51,9.542426
-8.049803,35,9.542438
12.399748,51,9.542451
-10.526487,35,9.542457
5.048693,51,9.542463
2.5257587,51,9.542469
15.84337,51,9.542475
6.859575,51,9.542484
8.457271,51,9.54249
6.406599,51,9.542511
8.993776,51,9.542516
12.167516,51,9.542521
10.468906,51,9.542529
10.637026,51,9.542536
4.3049536,51,9.542545
2.7613559,51,9.542558
10.654935,51,9.542564
7.385483,51,9.542579
4.673221,51,9.542586
0.7337775,51,9.542595
7.296139,51,9.54261
4.0662127,51,9.54262
5.455365,51,9.542636
7.9794064,51,9.542651
-0.59817743,51,9.542658
10.759334,51,9.542685
6.3452997,51,9.542691
-9.508406,29,9.542696
9.205787,51,9.542702
8.499187,51,9.54271
4.698005,51,9.542731
-1.1816354,35,9.542752
-10.957283,31,9.542758
-13.489639,30,9.542765
8.997054,52,9.721384
7.246657,52,9.721439
6.093844,52,9.721448
11.788411,52,9.721459
5.4328117,52,9.721469
12.260879,52,9.721481
6.6271424,52,9.721489
20.951227,52,9.721499
11.730177,52,9.721507
9.649729,52,9.721519
-6.13639,36,9.721527
4.830928,52,9.721543
-0.098807335,52,9.721552
3.7537327,52,9.721558
11.860252,52,9.72157
-8.995171,33,9.721576
5.963887,52,9.721581
11.239199,52,9.721587
7.697403,52,9.721605
10.133194,52,9.721612
14.683443,52,9.721622
6.786404,52,9.72163
12.244621,52,9.721649
6.0268717,52,9.721655
8.237276,52,9.721661
13.748405,52,9.721668
12.257036,52,9.721678
21.597075,52,9.721686
6.9540224,52,9.721694
5.441273,52,9.721715
12.211125,52,9.721725
11.85953,52,9.721731
2.7403026,52,9.721736
4.6950192,52,9.721746
7.7387557,52,9.721752
11.089179,52,9.72176
5.2678804,52,9.721777
-14.9479685,32,9.721782
6.62543,52,9.721788
6.71177,52,9.721802
9.782988,52,9.721807
8.106488,52,9.721815
8.978235,52,9.721821
12.456934,52,9.721828
-8.628146,35,9.90552
5.5193386,53,9.905577
9.779837,53,9.905592
8.02888,53,9.905602
13.429649,53,9.90561
4.3850474,53,9.90562
11.348484,53,9.90563
8.384447,53,9.905635
14.210863,53,9.905649
11.460565,53,9.90566
7.8648353,53,9.905667
8.92278,53,9.905674
9.941586,53,9.905681
-13.590923,33,9.905686
3.4805102,53,9.905691
5.509793,53,9.905697
5.83337,53,9.905705
10.185377,53,9.905725
9.955028,53,9.905742
-2.2349334,41,9.905747
6.026872,53,9.905756
-12.841574,30,9.905762
8.499023,53,9.905768
12.791126,53,9.90578
14.660934,53,9.905785
11.44503,53,9.905791
10.002782,53,9.905799
8.331824,53,9.905807
10.449429,53,9.905813
13.480198,53,9.905824
9.565027,53,9.905829
10.496558,53,9.905836
8.642114,53,9.905844
8.384924,53,9.905853
20.841316,53,9.905875
5.3762574,53,9.905883
8.4608555,53,9.905904
3.633812,53,9.905916
0.04158306,53,9.905929
13.753916,53,9.905935
4.1921706,53,9.905945
-7.4572325,34,9.905955
3.5702338,53,9.905959
2.7206273,53,9.905972
5.322211,53,9.905978
10.731474,53,9.905986
7.3923903,54,10.085105
5.772363,54,10.085172
8.095066,54,10.085193
10.116154,54,10.085202
11.377175,54,10.085215
-1.0868163,54,10.085225
8.9491825,54,10.085231
11.92277,54,10.085237
7.5083456,54,10.085244
20.714346,54,10.085248
4.5770464,54,10.085262
-11.284839,31,10.085277
9.275862,54,10.085285
17.780903,54,10.085304
16.298334,54,10.08531
7.1878033,54,10.085315
8.808823,54,10.085322
6.9585032,54,10.085329
15.661585,54,10.085348
20.820284,54,10.085361
16.02502,54,10.085372
10.210156,54,10.085382
0.57274294,54,10.0854
11.230276,54,10.085406
4.733582,54,10.085412
-8.248796,39,10.085418
10.918951,54,10.085429
9.614915,54,10.085438
10.151812,54,10.085448
9.196131,54,10.085454
12.157461,54,10.085462
5.932134,54,10.085468
14.804592,54,10.085474
12.538317,54,10.085501
12.657468,54,10.085507
5.325241,54,10.085521
13.969338,54,10.085526
8.484679,54,10.085539
9.938097,55,10.267835
4.55495,55,10.267897
4.318024,55,10.267917
-7.751734,34,10.267926
5.0584345,55,10.267933
5.4591928,55,10.267946
4.157647,55,10.267955
8.689586,55,10.267983
-5.2043085,34,10.267988
13.616119,55,10.267996
9.921389,55,10.268002
4.3603463,55,10.268007
8.989653,55,10.268015
19.777267,55,10.268027
12.6685705,55,10.268041
11.430446,55,10.268053
6.1563396,55,10.268061
7.1859546,55,10.268067
4.221374,55,10.268072
-0.71116185,55,10.268079
10.957708,55,10.268085
-16.836435,27,10.268093
24.243328,55,10.268104
5.595429,55,10.268115
10.954969,55,10.26813
-11.222576,34,10.268137
4.64525,55,10.268143
9.118715,55,10.26817
8.223358,55,10.268182
4.03854,55,10.268189
20.184326,55,10.268197
11.632422,55,10.268211
7.132255,55,10.268216
10.111919,55,10.268226
17.753757,55,10.268232
2.979227,55,10.268248
8.954307,55,10.268258
42.90652,56,10.454739
28.30899,56,10.454798
10.286127,56,10.454815
-11.323144,22,10.454824
33.191193,56,10.454831
11.774337,56,10.454837
13.304286,56,10.454844
18.776966,56,10.454853
19.39231,56,10.454859
13.354395,56,10.45487
8.696212,56,10.454884
22.196175,56,10.45489
-9.437462,31,10.454895
13.91753,46,10.454904
6.3524256,56,10.454911
7.9524055,56,10.454919
11.540075,56,10.454928
-11.820972,40,10.454946
28.333452,56,10.454958
15.051289,56,10.454971
11.722648,56,10.454978
-12.090229,35,10.454984
8.821859,56,10.454993
12.750574,56,10.454998
11.876982,56,10.45501
15.5219,56,10.455016
2.3165913,56,10.455023
14.753721,56,10.45503
9.313057,56,10.455042
0.9214959,43,10.455047
10.262678,56,10.455054
8.528442,56,10.455066
7.8894243,56,10.455074
13.477865,56,10.45508
8.571108,56,10.455085
9.270207,56,10.455091
5.361124,56,10.455097
14.128746,56,10.455104
10.131275,56,10.455111
11.974477,56,10.455118
-12.074192,34,10.455137
28.419996,56,10.455148
8.974706,56,10.455163
12.242922,56,10.455171
33.689358,56,10.455178
9.454327,56,10.455185
14.509979,56,10.455194
29.462805,56,10.455206
4.961516,56,10.45522
-13.684837,31,10.455226
6.324429,56,10.45524
-6.821532,40,10.455246
11.5188875,56,10.455254
20.26201,56,10.455262
2.3472285,56,10.455268
11.77751,56,10.455275
14.0360565,57,10.63449
11.740215,57,10.634541
10.049738,57,10.634561
30.725918,57,10.634567
10.313719,57,10.634575
8.143729,57,10.634582
21.315195,57,10.634595
8.391905,57,10.634601
11.626732,57,10.634612
-9.041939,35,10.634618
6.9700665,57,10.634624
-1.2340374,41,10.634636
16.46368,57,10.634642
13.042125,57,10.634648
-7.952371,34,10.634653
-8.720755,32,10.634669
9.797573,57,10.634679
-6.3452535,42,10.634684
12.773667,57,10.634695
10.568936,57,10.6347
-4.031311,39,10.634718
13.358383,57,10.634723
3.9373674,57,10.634729
10.285564,57,10.634738
19.800558,57,10.634754
23.664255,57,10.634772
10.238421,57,10.634783
6.454315,57,10.63479
-8.729006,41,10.634796
-11.705006,34,10.634802
16.662521,57,10.634808
16.414494,57,10.634813
15.9605255,57,10.634834
9.369055,57,10.634839
13.949837,57,10.634849
18.555382,57,10.634862
15.35549,57,10.634874
11.7784815,57,10.634882
13.2005825,57,10.634893
14.234392,57,10.6349
13.091974,57,10.634912
10.610777,57,10.634923
11.27722,57,10.634934
11.1844425,57,10.634941
6.606857,57,10.634951
16.91962,57,10.634957
11.735401,57,10.634966
-8.536491,38,10.634974
-2.6606755,36,10.634983
-6.319477,42,10.816323
7.3037214,58,10.816371
26.834187,58,10.816383
13.4562645,58,10.816391
4.6526594,47,10.816398
11.369384,58,10.816404
6.107639,43,10.816413
10.429989,58,10.816422
-10.347438,36,10.816432
-6.78027,36,10.816437
-9.303524,33,10.816443
10.086659,58,10.816457
-9.717974,34,10.816464
19.297775,58,10.816476
-6.2802835,40,10.816481
19.89485,58,10.816489
12.422509,58,10.816496
13.449437,58,10.816504
14.04678,58,10.816513
-5.2239685,43,10.816522
22.47512,58,10.81654
9.423965,58,10.816547
19.08056,58,10.816552
16.318966,58,10.816559
16.52641,58,10.816564
8.647998,58,10.816576
28.821257,58,10.816582
-13.397262,35,10.816588
-9.675779,42,10.816603
6.134316,58,10.816609
12.348856,58,10.816614
8.896575,58,10.816626
42.075695,58,10.816632
-6.9587517,42,10.816638
12.9074335,58,10.816644
23.812525,58,10.816652
33.96682,58,10.816659
16.030996,58,10.81667
13.09128,58,10.816676
34.264507,58,10.816683
3.0520706,58,10.81669
5.7771626,41,10.816695
13.55118,58,10.816704
6.4396114,58,10.816719
9.958525,58,10.816728
21.042553,58,10.816739
16.84177,58,10.816746
20.329098,58,10.816751
14.057686,58,10.816779
22.905329,58,10.816791
11.59697,58,10.816799
-15.877534,41,10.816807
-10.428427,34,10.816816
23.420456,59,10.998929
-6.755558,33,10.99899
18.883333,59,10.999003
27.53609,59,10.999013
8.97966,59,10.999019
-11.161726,41,10.999031
17.101522,59,10.999041
25.579689,59,10.99905
-10.305852,41,10.999062
9.593686,59,10.999068
13.926075,59,10.999073
15.208722,59,10.999082
15.643213,59,10.999091
22.065018,59,10.999096
14.903398,59,10.99911
16.860378,59,10.999116
8.7882805,59,10.999123
5.44673,59,10.999137
18.939445,59,10.999144
5.571547,59,10.999154
25.2868,59,10.999162
10.396452,59,10.999176
15.427352,59,10.999187
-6.398797,40,10.999195
-5.2760773,42,10.9992
20.78756,59,10.999221
-15.016803,40,10.999242
20.716557,59,10.999252
-8.702538,45,10.99927
-7.33312,39,10.999277
18.964376,59,10.999294
20.77953,59,10.9993
17.670446,59,10.999306
-9.149453,39,10.999318
13.921065,59,10.999328
2.0920167,44,10.999345
9.021725,59,10.999355
10.5394125,59,10.999363
26.407476,59,10.999375
-3.5209153,46,11.178671
0.544117,45,11.17873
7.1222687,60,11.178765
0.38819742,47,11.178774
43.771652,60,11.178779
16.00592,60,11.178792
25.539204,60,11.178799
-8.918585,40,11.178812
-2.2358818,45,11.178818
9.208717,60,11.178828
13.673735,60,11.178845
10.349533,60,11.17886
6.500916,50,11.178868
15.73626,60,11.178876
27.97695,60,11.178902
11.673796,60,11.178917
8.193504,60,11.178924
17.03069,60,11.178934
-6.031749,35,11.178944
14.723299,60,11.178958
15.385556,60,11.178965
-7.664436,46,11.178988
-8.201825,46,11.178993
27.71848,60,11.179003
13.679745,60,11.179011
23.605167,60,11.17903
11.202618,60,11.179038
-15.538453,35,11.179045
14.217017,60,11.17906
0.5299659,48,11.380957
12.477903,61,11.381025
2.8616138,47,11.381061
13.380388,61,11.381074
16.372965,61,11.381084
-14.79382,29,11.381097
18.977802,61,11.381109
-7.886637,41,11.381129
1.8472867,43,11.381154
12.773634,61,11.381175
19.159763,61,11.381194
15.539743,61,11.381214
21.249413,61,11.381228
40.945366,61,11.381241
14.9284725,61,11.381254
-2.5842981,42,11.381268
17.314434,61,11.381287
20.794672,61,11.381302
10.873747,61,11.381333
14.783272,61,11.381349
-16.506353,36,11.381364
19.055271,61,11.381386
12.504593,61,11.38141
13.718378,61,11.381461
-6.2436514,43,11.381477
12.487221,61,11.381488
-5.4280415,43,11.381517
13.02625,61,11.381527
9.40287,61,11.381548
34.41956,61,11.38156
21.101856,61,11.381572
13.592766,61,11.381582
25.682596,61,11.381601
-1.8235888,39,11.381611
2.9559693,45,11.381621
-4.940105,40,11.38165
30.113308,61,11.381666
36.091984,61,11.381681
20.846708,61,11.381694
23.07637,61,11.381705
11.342308,61,11.381717
-13.754774,41,11.381741
-13.820511,29,11.564358
21.22303,62,11.564425
21.630579,62,11.564438
-9.40516,40,11.564453
-4.4185996,39,11.564461
-10.192471,34,11.564468
34.25471,62,11.564474
18.36335,62,11.564485
12.228483,62,11.564494
1.9750757,49,11.564505
-7.796534,47,11.564519
20.242847,62,11.564525
-6.682095,46,11.564537
-5.887115,45,11.564549
14.796911,62,11.564554
0.6072049,54,11.564561
17.18712,62,11.564573
11.839458,62,11.564579
17.064308,62,11.564587
40.56468,62,11.564594
36.58603,62,11.5646
23.989395,62,11.564611
21.862534,62,11.564629
20.808153,62,11.564639
1.3600516,45,11.564645
23.834173,62,11.564651
-2.0809562,48,11.564661
19.175325,62,11.564667
-6.0883636,41,11.564689
15.957354,62,11.5647
32.075455,62,11.564709
22.293669,62,11.564717
20.64455,62,11.564724
49.562096,62,11.564731
5.4043694,51,11.564748
24.532412,62,11.564754
19.734207,62,11.564767
16.185623,62,11.564783
32.422478,62,11.56479
-1.2964177,44,11.5648
24.135893,62,11.564807
38.781593,63,11.749289
16.539444,63,11.749341
15.349249,63,11.749355
-6.617981,37,11.749362
20.526402,63,11.749371
-17.391102,36,11.749377
31.697102,63,11.749384
13.748158,63,11.749402
-10.77434,38,11.749409
26.651432,63,11.749414
16.689428,63,11.749427
12.610124,63,11.749443
22.323782,63,11.749449
37.733227,63,11.749456
14.19177,63,11.749463
24.850012,63,11.749469
-0.9571128,47,11.749474
-4.535281,37,11.749485
18.766638,63,11.749499
29.14765,63,11.749508
0.35560942,49,11.749519
1.7863579,51,11.749529
-8.014765,41,11.749543
-1.7955418,48,11.749548
36.664703,63,11.749556
14.748317,63,11.749568
38.574158,63,11.749573
-4.8488474,45,11.749588
16.924438,63,11.749593
-4.567078,43,11.749601
23.366863,63,11.749614
42.652374,63,11.749629
40.803898,63,11.749636
13.851029,63,11.749645
20.723469,63,11.749653
26.889719,52,11.74966
33.134346,63,11.749668
23.83242,63,11.749673
19.059309,63,11.749679
15.606634,63,11.749693
10.773642,63,11.749703
18.79641,63,11.749719
-1.2187665,40,11.749724
51.953213,63,11.749734
14.63426,63,11.749739
8.91234,63,11.749744
43.057953,63,11.74975
14.740129,63,11.749759
13.500221,63,11.749772
11.426973,47,11.749781
44.626305,64,11.930763
15.117573,64,11.930821
-13.871637,33,11.930831
34.34798,64,11.930845
-9.985321,38,11.930856
37.892735,64,11.930866
24.09509,64,11.930873
18.942442,64,11.930884
-1.6920662,47,11.93089
15.082283,64,11.930907
23.583235,64,11.930912
-0.55281067,42,11.930922
19.143093,64,11.930928
23.320026,64,11.930934
23.800964,64,11.93094
33.250553,64,11.930949
26.987083,64,11.930955
34.79873,64,11.930974
14.71632,49,11.930981
18.995483,64,11.930987
-1.0053658,49,11.930992
41.420483,64,11.931001
13.024054,64,11.931012
-2.8370414,50,11.931026
20.982018,64,11.931032
-10.591027,37,11.931041
16.947676,64,11.931047
-1.5891953,48,11.931068
45.187943,64,11.931073
-7.0718784,47,11.931079
32.11829,64,11.931084
35.162888,64,11.93109
29.750624,64,11.931101
19.45879,64,11.931107
21.110306,64,11.931117
25.38402,64,11.931124
34.729656,64,11.931138
-1.8531461,44,11.93115
-1.3397241,49,11.931156
4.0369954,51,11.931162
22.98176,64,11.931169
27.02684,64,11.931174
25.829615,50,11.931181
16.67143,64,11.931189
-3.349899,40,11.931196
17.91295,64,11.931204
36.5993,64,11.931211
22.059654,64,11.931226
-1.7102079,45,11.931234
8.3494,50,11.93124
-11.918292,43,11.931251
20.022434,64,11.931257
16.78991,64,11.931262
39.194317,64,11.931268
14.63587,64,11.931277
36.629433,65,12.112478
14.348051,65,12.112534
-9.610359,47,12.112547
-5.1059737,47,12.112569
42.767944,65,12.112582
16.452433,65,12.112595
35.960125,65,12.112614
19.617752,65,12.11262
18.080116,65,12.112635
19.979187,65,12.112642
-7.898135,43,12.112654
-6.5411043,36,12.112661
-9.623315,43,12.112668
